Feat01,Feat02,Feat03,Feat04,Feat05,Feat06,Feat07,Feat08,Feat09,Feat10,Target
1,241043.75,587.18463,14670,2126.5635,249.13808,0.50725955,0.12681489,0.12681489,1.2597399,978
1,44209.98,7417.2153,20558,279.11288,356.3013,0.1371099,0.0,0.1371099,1.2448872,541
1,7043.52,4151.8857,17400,2815.6482,93.979706,0.14133584,0.0,0.42400753,1.2387905,435
1,40990.027,3454.2688,10710,906.9333,211.01079,0.2907934,0.1453967,0.43619007,1.232932,357
0,530.706,7285.528,21930,513.70325,342.2763,0.13167574,0.13167574,0.13167574,1.2527272,731
1,203.28,1765.3788,3808,507.98425,23.000668,0.5246132,17.487106,0.17487107,1.1904094,112
0,3268439.5,2235.0977,49856,614.0326,493.88943,0.13058221,13.058221,0.13058221,1.2543048,779
0,54092.81,14049.863,12418,833.91125,875.93494,0.5136209,12.840523,0.12840523,1.2574455,887
0,206613.8,3393.5188,30492,458.0546,113.26554,0.39538455,0.0,0.13179485,1.2525553,726
1,1528508.6,4970.4087,24435,326.23303,304.9959,0.4111217,0.0,0.13704057,1.2449872,543
1,59148.617,4107.4634,9015,1470.9181,494.526,0.675804,13.51608,0.1351608,1.2476993,601
1,110768.375,8539.564,25558,2508.2266,794.44653,0.12673293,0.12673293,0.12673293,1.2598581,983
0,22465.135,800.6503,28084,1097.4097,338.91193,0.42714065,0.14238022,0.42714065,1.2372838,413
0,2661.582,3036.247,15288,668.7107,174.4489,0.14962041,14.962042,0.14962041,1.2268384,294
1,2758.712,1897.7643,6016,493.60712,56.16366,0.48104352,0.16034783,0.48104352,1.211362,188
0,28959.414,1315.9133,18356,563.6488,54.007458,0.29127055,14.563528,0.43690583,1.2325877,353
0,52869.3,10485.048,46250,2919.726,709.6253,0.38315186,0.0,0.38315186,1.258438,925
0,48868.71,3344.908,7868,0.0,41.073444,0.4519192,15.063973,0.15063974,1.2253678,281
1,19750.588,5001.314,30745,304.4799,368.17267,0.41904736,13.9682455,0.13968246,1.2411759,473
0,139788.83,5575.6206,26235,1353.3958,335.42093,0.5209458,0.0,0.13023645,1.2548035,795
1,55707.3,11480.212,32769,1512.5713,284.9329,0.12657057,0.0,0.37971172,1.2600923,993
0,170.544,155.3208,1020,161.59207,67.687294,0.8888932,0.0,0.17777863,1.1862147,102
1,33553.906,1090.4402,6384,1199.3865,9.939153,0.33953846,0.0,0.16976923,1.1977699,133
0,21396.672,4633.0625,7392,735.304,88.127884,0.13756868,13.756868,0.41270605,1.2442254,528
0,15470.136,220.66013,4590,692.68176,72.72643,0.66330177,16.582544,0.16582544,1.2034595,153
0,100544.664,4111.384,18756,228.25424,352.3211,0.27564347,13.782173,0.41346517,1.2438604,521
0,62364.5,362.90512,53550,2186.607,300.7978,0.38733485,0.0,0.12911162,1.2564263,850
0,85432.25,10635.75,25664,1104.4646,190.53075,0.39026377,0.0,0.13008793,1.2550179,802
1,79543.46,3433.952,22575,1093.0092,122.49017,0.74547756,0.0,0.1490955,1.2275957,301
1,99729.34,3244.258,0,775.05096,342.0815,0.14223364,0.14223364,0.42670095,1.2374953,416
0,76640.42,546.0399,20430,1826.7184,63.04848,0.53166306,0.0,0.39874727,1.2509382,681
1,1708.85,2783.4563,21510,437.26422,283.36575,0.69738793,0.13947758,0.13947758,1.2414714,478
0,42457.273,8863.496,42812,448.0134,149.54625,0.13659768,13.659768,0.40979305,1.2456262,556
0,37063.027,63.175095,47736,840.95184,171.1247,0.7050884,0.14101768,0.14101768,1.2392496,442
0,1260771.2,5052.4453,16980,1522.6083,329.83966,0.40879765,0.0,0.40879765,1.246105,566
0,15362.16,84.04218,20976,1496.2994,88.80646,0.43427387,0.14475796,0.14475796,1.2338535,368
0,24230.316,975.44684,3864,797.4359,62.81488,0.45314476,0.15104826,0.15104826,1.2247784,276
1,99732.336,4178.76,12792,865.0618,68.35658,0.6945912,0.13891824,0.41675472,1.2422783,492
0,14058.198,1324.8622,18144,714.35284,476.71906,0.1362331,0.1362331,0.1362331,1.2461522,567
0,53949.324,3067.918,37548,1345.4924,839.3355,0.2565515,0.0,0.12827575,1.2576323,894
1,41657.88,1322.3573,2432,986.3062,91.65781,0.16600595,16.600595,0.16600595,1.203199,152
1,2327.402,128.58374,8890,180.31084,6.4924197,0.5133306,17.11102,0.1711102,1.1958352,127
0,25828.703,2423.132,8942,1376.0814,390.23508,0.0,13.764054,0.41292164,1.2441217,526
1,2324.784,6867.6025,17136,654.5227,281.2379,0.27911842,0.0,0.13955921,1.2413536,476
0,1228.227,5139.093,14724,343.8037,133.18954,0.42773336,0.14257778,0.14257778,1.2369988,409
1,641976.2,2003.6835,3264,914.5228,24.548939,0.47942504,0.0,0.47942504,1.2121403,192
0,65038.973,3757.1387,18564,2992.7273,159.66438,0.26417,0.132085,0.39625496,1.2521367,714
0,42329.43,976.6443,11730,724.3928,331.07727,0.58449244,0.14612311,0.14612311,1.231884,345
0,42184.715,1801.7437,4840,1213.3953,147.04393,0.61643374,0.15410843,0.46232527,1.2203636,242
1,247453.36,11638.923,66640,0.0,206.8647,0.89074785,0.12724969,0.12724969,1.2591126,952
0,41735.926,3733.198,42705,717.6963,232.80489,0.66776323,13.355265,0.13355264,1.2500193,657
0,32513.535,3673.9438,9216,362.03867,361.80887,0.0,13.8153515,0.41446054,1.2433816,512
1,83701.76,3593.3872,22455,0.0,259.39175,0.41593844,0.0,0.13864614,1.2426709,499
0,5186.148,4079.1396,10892,1380.6158,377.99063,0.28720862,14.360431,0.14360431,1.2355179,389
0,52337.34,3716.0845,13350,1265.7014,409.5017,0.28176656,0.14088328,0.42264986,1.2394434,445
1,1213275.8,1481.2354,23004,908.1498,357.1842,0.42526412,0.0,0.42526412,1.2381862,426
0,67604.39,9034.991,15080,604.0993,206.40001,0.2622816,13.114079,0.39342237,1.2534989,754
1,515.394,6012.2754,5130,1386.9932,122.48715,0.73154914,14.630983,0.14630984,1.2316146,342
0,2433081.0,1405.8776,34860,1210.0083,290.16885,0.25901952,0.0,0.38852927,1.255852,830
1,1688.368,7335.56,43248,1747.2263,401.55292,0.5166036,12.91509,0.1291509,1.2563697,848
0,26245.934,9337.133,36032,996.56006,142.24051,0.0,0.13636464,0.13636464,1.2459625,563
1,110737.77,3366.0813,59712,1741.0677,649.574,0.7654618,0.12757698,0.12757698,1.2586404,933
1,2008696.2,2993.8271,20000,350.0,129.20619,0.5377969,13.444923,0.4033477,1.2487258,625
0,42138.383,1296.5095,52830,1017.57947,516.7,0.54237103,0.0,0.4067783,1.247076,587
1,94630.35,4774.3345,19536,0.0,38.886658,1.2840976,0.0,0.42803252,1.2368549,407
1,83177.38,728.90894,62230,1411.1555,226.31718,0.0,13.41629,0.1341629,1.2491388,635
0,63063.793,7611.746,18464,0.0,458.62155,1.2231847,13.590941,0.13590941,1.2466192,577
1,277695.0,4993.9053,48750,1150.2174,166.43845,0.26246467,0.13123234,0.13123234,1.2533668,750
0,1834707.6,2061.8577,14124,0.0,150.8448,0.2833213,14.166065,0.42498195,1.2383219,428
0,5317.554,4626.328,0,220.94344,64.177826,0.7324934,0.0,0.43949604,1.2313421,339
0,584395.1,3071.3494,60228,803.30566,647.1869,0.0,0.0,0.13201188,1.2522422,717
0,51028.836,2330.9207,32100,624.5118,289.684,0.27463976,0.0,0.13731988,1.2445843,535
0,597837.5,1122.4429,8127,511.10175,28.719883,0.0,0.17065392,0.17065392,1.1964935,129
1,15534.2,6400.112,15964,446.02243,464.66562,0.5390839,13.477098,0.13477097,1.2482616,614
0,67024.67,9396.085,44232,1337.1252,475.9698,0.5225921,13.064804,0.3919441,1.2542098,776
1,4129.972,5506.8667,27324,809.8,435.5314,1.107031,0.0,0.13837887,1.2430565,506
0,120093.47,3216.81,19776,324.76453,385.98633,0.5697175,0.14242938,0.14242938,1.2372129,412
1,1174184.2,3416.7075,16344,958.8274,9.614808,0.56194794,0.0,0.14048699,1.2400151,454
1,1354044.8,129.10016,0,761.01904,125.86062,0.30048114,0.0,0.4507217,1.2259437,286
0,1902451.8,8553.997,10128,679.3063,53.756256,0.2684394,13.421971,0.40265915,1.2490569,633
0,143088.66,3192.1648,25350,789.9367,248.52019,0.14355138,0.0,0.14355138,1.2355942,390
1,153871.81,3652.9624,42780,801.06177,93.05168,0.5284378,13.210944,0.39632833,1.2521014,713
0,4257.792,5101.4434,18432,769.33215,349.3807,0.5526141,0.13815352,0.13815352,1.2433816,512
0,16030.08,1935.4734,7425,1067.9326,461.92233,0.27760205,13.880102,0.13880102,1.2424475,495
0,48669.19,5475.2505,105624,750.5518,421.92514,0.50725955,12.681488,0.12681489,1.2597399,978
1,19144.555,446.49304,5247,239.58089,46.195045,0.9886463,0.0,0.16477439,1.2049758,159
1,1695.254,5153.118,20262,941.6029,313.8958,0.26954195,0.0,0.13477097,1.2482616,614
1,42745.56,5867.1343,68432,889.8629,470.79462,0.40458,0.0,0.40458,1.2481332,611
0,88538.11,4628.3154,33435,490.64447,404.12247,0.3941821,0.0,0.13139403,1.2531335,743
0,1992506.2,4710.672,68688,1606.1183,63.48928,0.25443146,0.0,0.38164717,1.2591616,954
0,145166.72,5520.839,29856,2094.9539,437.5989,0.53814507,13.453627,0.4036088,1.2486002,622
0,64505.133,230.16849,21726,480.29053,431.21875,0.6702499,0.0,0.40214992,1.2493018,639
0,29898.012,924.95886,0,196.7257,57.145645,0.62172407,15.543102,0.15543102,1.2184554,229
1,149534.39,1018.8959,3542,494.85452,109.15078,0.1644357,0.1644357,0.1644357,1.2054645,161
1,42491.734,3965.5815,26130,988.3623,178.12587,0.4402616,0.14675386,0.14675386,1.230974,335
1,621.984,3695.6614,29760,334.06586,467.82486,0.69381076,0.13876216,0.13876216,1.2425035,496
0,69678.58,1454.7947,2838,626.43274,152.56406,0.1526028,0.0,0.4578084,1.2225357,258
1,11568.425,4907.315,15340,240.4579,107.025764,0.14954445,14.954444,0.4486333,1.226948,295
0,2347.015,2632.1343,4298,0.0,16.738506,0.59463215,0.0,0.14865804,1.2282268,307
0,1474700.2,4651.4155,28464,949.71204,358.53754,0.40621814,13.540605,0.40621814,1.2473454,593
1,1356.894,7757.261,67284,2150.9478,701.69525,0.26021808,13.010904,0.13010904,1.2549874,801
0,28720.691,1750.9897,13549,846.93567,165.32,0.6509692,0.13019384,0.13019384,1.254865,797
1,1075361.5,1417.5637,5876,210.46616,181.63223,0.4672508,15.5750265,0.4672508,1.2179949,226
1,63768.87,1446.4382,4860,542.24536,12.844662,0.45465416,15.155139,0.45465416,1.2240525,270
1,26406.072,277.21048,14553,790.3316,169.34346,1.0865486,0.0,0.4656637,1.2187581,231
1,94164.07,411.1325,6135,444.92245,371.00137,0.5703111,14.257779,0.42773336,1.2369988,409
0,6890.312,4666.895,2536,534.1348,247.85538,0.29590607,0.14795303,0.4438591,1.229244,317
1,55520.258,6293.318,21824,890.8423,341.54224,0.55504864,13.876215,0.41628647,1.2425035,496
1,30040.46,11863.927,12798,853.26666,135.30513,1.0572679,0.0,0.13215849,1.2520306,711
0,111082.69,5224.789,25116,1467.2423,40.249424,0.40575683,0.0,0.40575683,1.2475673,598
1,7298.434,3281.4414,12684,278.05035,51.037163,0.44706544,0.14902182,0.44706544,1.227702,302
0,114040.766,4857.0835,45264,245.66644,649.0723,0.38221106,0.12740369,0.12740369,1.2588904,943
0,3657499.0,7036.9404,13804,1884.0382,476.90308,0.25336802,0.0,0.380052,1.2599287,986
0,25132.25,5621.9478,24700,1111.5193,411.05447,0.27920035,0.13960017,0.41880053,1.2412945,475
1,4226426.5,8304.099,31858,857.0928,878.7361,0.12750737,12.750738,0.12750737,1.2587408,937
1,57316.645,3088.6643,26390,302.24164,79.70003,0.4281828,0.1427276,0.1427276,1.2367827,406
1,28682.809,4694.476,16268,1084.6774,486.07303,0.40734577,0.13578191,0.40734577,1.2468032,581
1,21690.24,2822.5146,10240,1001.7585,295.50735,0.7387357,0.0,0.4432414,1.229541,320
1,18910.32,3547.4768,22620,931.9914,278.4036,0.5770136,14.425341,0.1442534,1.2345814,377
1,64893.312,3231.2048,21622,1144.9786,180.20697,0.40850338,0.1361678,0.40850338,1.2462465,569
0,125579.1,4668.412,16812,648.3055,134.53911,0.83959186,13.993198,0.13993198,1.2408159,467
1,1352.703,426.54254,26793,629.05646,460.37326,0.5310439,0.13276097,0.39828292,1.2511615,687
1,5651.976,2508.093,3794,1580.3595,237.42966,0.7573326,0.0,0.4543996,1.224175,271
0,17075.477,3009.7207,23335,378.9459,116.10657,0.29055735,14.527868,0.14527868,1.2331022,359
0,283074.62,1162.4117,2208,325.55185,150.10399,0.8045136,0.16090271,0.16090271,1.2105615,184
0,673921.6,2053.274,13032,323.44705,67.32826,0.14510326,0.14510326,0.14510326,1.2333553,362
1,460.416,3296.3645,4142,502.004,13.313461,0.46988836,15.662946,0.15662946,1.2167265,218
0,1831873.6,1321.3357,0,660.68146,16.423197,0.417586,13.919534,0.13919534,1.2418786,485
0,46972.234,1049.9099,10946,369.32913,269.26553,0.2839847,14.199235,0.42597705,1.2378434,421
0,14826.812,1571.2671,3528,784.0,155.5983,0.47785047,15.928349,0.47785047,1.2128975,196
1,17675.922,2524.088,21084,941.02496,162.0937,0.55412406,0.13853101,0.41559306,1.2428371,502
1,133356.44,3773.3364,24165,347.5989,62.203117,0.27449912,0.0,0.13724956,1.2446858,537
1,13257.123,1561.8413,6190,199.03769,332.16592,0.94236684,0.0,0.13462383,1.2484739,619
0,56600.15,5505.567,18824,2421.6523,170.64735,0.26368555,0.13184278,0.13184278,1.2524861,724
0,6185.52,3673.9631,14058,0.0,422.35684,0.14175472,0.14175472,0.42526412,1.2381862,426
0,1186809.5,3360.4084,16080,768.7262,9.360027,0.58701545,0.14675386,0.4402616,1.230974,335
1,106280.24,4895.383,15664,853.8665,676.5289,0.13213395,0.0,0.39640185,1.252066,712
0,159318.16,8120.411,21021,706.68805,515.5423,0.26821265,0.0,0.40231898,1.2492205,637
1,2422118.8,733.0393,9472,1654.5114,441.71506,0.135437,13.5437,0.135437,1.2473007,592
0,85413.9,5186.683,10860,753.40295,102.24497,0.5273711,0.13184278,0.13184278,1.2524861,724
1,286002.28,3058.7034,10836,1418.8636,496.17758,0.1306921,13.06921,0.1306921,1.2541462,774
1,6493.212,2995.1272,22438,1233.8282,196.94057,0.38657728,12.885909,0.12885909,1.2567906,863
0,76323.52,4204.3853,0,324.37015,389.98404,0.28495738,0.14247869,0.42743608,1.2371417,411
1,3203647.0,8175.1177,13787,512.6051,353.48074,0.2597987,0.12989935,0.38969806,1.2552899,811
1,1679200.6,15564.608,35280,1408.7228,388.5793,0.38034612,0.0,0.38034612,1.2597872,980
0,59999.543,4815.6396,8730,443.52676,191.2069,0.29970074,0.14985037,0.44955114,1.2265066,291
1,55854.81,1746.5992,20790,2135.8652,482.32126,0.83280617,13.880102,0.41640308,1.2424475,495
0,88915.2,1029.0178,8640,588.6935,198.45555,0.30861154,0.15430577,0.46291733,1.2200788,240
0,131517.84,2644.9211,12559,719.87775,334.1746,0.0,13.344447,0.4003334,1.2501754,661
1,37316.49,1983.2118,12888,374.61447,33.453526,0.0,16.161915,0.48485744,1.2095279,179
1,1721614.9,3470.2114,19836,563.3613,188.18872,0.2735329,0.0,0.13676645,1.2453828,551
1,77848.85,5582.7407,22656,244.59354,180.4583,0.4367259,0.1455753,0.4367259,1.2326742,354
0,108210.63,435.90454,17216,556.67584,530.02716,0.8232871,13.721452,0.41164356,1.2447363,538
0,41346.02,821.5666,4563,0.0,115.31325,0.4894045,16.313484,0.4894045,1.2073412,169
0,151189.5,6928.104,16800,1466.4242,135.71722,0.41302982,0.0,0.41302982,1.2440697,525
0,7734.672,10276.496,32382,2665.621,144.76973,0.7845508,0.0,0.13075846,1.2540505,771
0,22506.0,1223.4702,13020,739.4863,196.79623,0.2968869,0.14844345,0.44533032,1.2285364,310
1,3037484.2,16157.598,6184,667.26904,267.4744,0.5228568,13.071419,0.39214256,1.2541144,773
1,11375.496,518.70337,29268,1425.6577,239.61961,0.3895734,12.98578,0.3895734,1.2553499,813
1,1095.787,7944.6885,26964,903.1395,224.95845,0.7875319,0.13125531,0.13125531,1.2533337,749
1,93338.78,6595.5244,11592,1467.5244,453.58957,0.38865072,12.955024,0.12955023,1.2557936,828
1,30192.623,6687.8477,9408,484.9742,303.6916,0.13556148,13.556148,0.13556148,1.2471212,588
1,17419.645,5849.4004,31248,1133.8572,2.288806,0.6826536,0.13653071,0.40959215,1.2457229,558
0,674.696,3099.6763,27060,722.04987,69.35805,0.42185387,0.14061795,0.14061795,1.2398262,451
0,698136.75,7938.404,11440,561.5292,523.9498,0.39618173,0.13206057,0.13206057,1.2521719,715
0,21030.12,226.11957,7070,130.64838,15.318793,0.7123623,17.809057,0.5342717,1.1857647,101
0,37191.0,468.89752,16500,774.5967,76.48396,0.43309253,0.14436418,0.14436418,1.2344216,375
1,2381.83,3707.0852,14313,0.0,146.48918,0.43444502,0.144815,0.43444502,1.2337712,367
1,5459.52,6209.2646,20680,919.7826,252.09102,0.25491086,0.12745543,0.12745543,1.2588158,940
1,20997.9,8607.8125,23625,0.0,6.059814,0.2753532,0.1376766,0.1376766,1.2440697,525
0,33969.01,1171.9911,4169,934.46027,21.90885,0.43243018,0.14414339,0.43243018,1.2347401,379
0,7744.792,4132.992,24048,1187.9183,183.42418,0.29363656,14.681828,0.44045484,1.2308811,334
1,465535.62,443.80997,6480,487.9959,126.91215,0.5080204,0.16934013,0.5080204,1.1983889,135
0,52536.266,1670.6473,3476,490.2224,145.6681,0.8247293,0.0,0.16494587,1.2047285,158
1,2097773.5,66.02525,25116,3144.7456,182.67976,0.64110327,0.0,0.38466194,1.2577118,897
0,72949.445,1711.3549,4114,435.5778,203.29128,0.77054214,0.0,0.15410843,1.2203636,242
1,28119.432,10589.686,28628,580.3447,751.91364,0.12926945,12.926945,0.12926945,1.2561986,842
1,43531.688,10115.843,57354,1179.1522,416.17105,0.12874416,12.874415,0.12874416,1.2569565,869
0,43898.625,2930.2266,0,1453.5364,570.3438,0.38357738,0.0,0.12785913,1.2582333,917
1,1140919.5,3155.684,37518,3721.935,427.25076,0.38124216,0.12708072,0.12708072,1.2593564,962
0,12022.307,9218.918,12464,837.31714,550.1314,0.39174664,0.0,0.13058221,1.2543048,779
1,1174370.0,3373.8486,35820,2199.0225,342.76154,0.6764145,13.52829,0.1352829,1.2475231,597
0,1482151.5,10949.192,36075,1733.5873,327.59454,0.25543457,12.7717285,0.12771729,1.258438,925
0,14137.893,2802.4783,23062,595.6509,89.11424,0.5136209,0.12840523,0.12840523,1.2574455,887
1,582133.9,4012.0642,13968,945.49036,385.96838,0.43097222,14.365741,0.43097222,1.2354412,388
0,968403.6,7032.662,17616,249.04417,204.35484,0.43444502,0.0,0.43444502,1.2337712,367
1,449484.88,1837.249,3798,1220.1705,45.049583,0.31486848,0.15743424,0.15743424,1.2155654,211
0,2693886.0,6059.989,19346,1717.4679,341.25714,0.5446712,0.0,0.40850338,1.2462465,569
1,128928.8,3882.0483,26880,709.92957,320.59213,0.40939218,13.646406,0.40939218,1.245819,560
1,95180.8,9025.673,28800,848.52814,689.0278,0.650651,13.01302,0.39039057,1.2549568,800
1,1448409.2,3012.424,24854,702.9623,172.55908,0.52670294,13.167574,0.39502722,1.2527272,731
0,714.384,7260.7856,19188,1552.6752,413.77222,0.55567294,13.891824,0.41675472,1.2422783,492
1,30180.37,958.19037,4345,298.1191,78.42033,0.71644676,14.328935,0.42986804,1.2359722,395
0,497.904,2683.441,4416,569.7157,51.72202,0.32180542,16.090271,0.16090271,1.2105615,184
0,2600908.5,413.4465,31040,436.02753,757.27826,0.6347356,0.0,0.12694712,1.259549,970
1,177340.78,2017.5262,11229,631.6051,164.24586,0.31830895,0.15915447,0.47746342,1.2130836,197
1,164158.55,4358.8555,15160,3469.0068,128.17513,0.2620997,0.13104986,0.13104986,1.25363,758
0,23887.502,444.23877,12924,738.9445,282.97736,0.0,0.14527868,0.43583605,1.2331022,359
0,128644.78,544.2391,40280,1243.1733,135.08476,0.27499434,0.13749717,0.4124915,1.2443285,530
0,4410.208,161.20033,5896,916.7595,56.3864,0.0,0.15172234,0.45516703,1.223806,268
0,12157.717,659.60394,1834,366.25674,60.825954,0.85103524,17.020704,0.51062113,1.1971382,131
1,108400.38,7304.677,20844,0.0,219.93954,0.40753657,13.584553,0.13584553,1.2467114,579
1,74515.32,10941.589,27900,487.93442,69.48019,0.25525883,12.762941,0.38288823,1.2585647,930
1,94521.02,2647.0564,38100,1511.9524,415.4048,0.2683258,0.1341629,0.4024887,1.2491388,635
1,4876.828,993.19403,11376,177.76389,171.30956,0.5920889,14.802222,0.14802222,1.2291441,316
0,36871.55,3820.0513,9002,1293.2297,325.3037,0.4018138,0.13393794,0.4018138,1.2494634,643
0,108480.836,4176.4673,39508,819.534,384.00842,0.54312766,0.13578191,0.13578191,1.2468032,581
0,15315.3,323.13742,14700,423.32022,154.51334,0.4866349,0.16221163,0.4866349,1.2086731,175
1,56267.508,1679.4633,6585,544.7605,227.03487,0.28230646,0.0,0.14115323,1.239054,439
0,97090.88,9275.056,46016,1206.638,396.79288,0.39589006,13.196336,0.39589006,1.2523122,719
1,19458.736,2210.2615,24472,1892.0635,803.51874,0.77189475,0.0,0.38594738,1.2570935,874
1,6355.008,1360.9371,7552,0.0,36.08322,0.51986897,17.328966,0.51986897,1.1926908,118
0,9428.045,1843.7959,4350,1083.7435,32.90883,0.5019464,0.16731547,0.5019464,1.2013098,145
0,499740.47,959.9503,2460,614.69995,84.961784,0.49181405,16.3938,0.16393802,1.2061825,164
0,119664.4,2932.8394,18405,202.23749,259.7883,0.14257778,0.0,0.14257778,1.2369988,409
1,524768.3,667.89545,6260,389.21973,201.19946,0.44469458,0.14823152,0.14823152,1.2288421,313
1,7816.182,1734.3365,14634,460.93817,116.88802,0.30293304,0.0,0.15146652,1.224175,271
1,19830.096,2595.2168,37440,519.1994,421.73572,0.1398901,0.0,0.4196703,1.2408763,468
1,152439.08,10022.22,16126,1624.4384,376.53036,0.5265135,13.162838,0.13162838,1.2527955,733
1,123397.56,875.42773,9180,363.58218,124.540276,0.25568262,0.12784131,0.38352394,1.258259,918
1,129148.41,5500.279,32445,1745.3438,113.19738,0.26383,0.131915,0.131915,1.2523819,721
0,3245817.8,7999.0117,29367,1152.5155,415.44382,0.39349085,0.0,0.13116363,1.2534659,753
0,152452.73,13727.352,33864,2682.5547,642.5525,0.0,0.12652226,0.3795668,1.260162,996
1,99447.22,496.04276,64650,1879.0295,767.08325,0.5155134,0.0,0.12887836,1.2567629,862
1,108115.92,10353.684,34164,651.14056,269.71863,0.25722262,0.12861131,0.38583392,1.2571481,876
0,349842.34,2906.832,36400,1657.1814,415.79797,0.4012319,0.13374397,0.13374397,1.2497432,650
